    0.0000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    1.0307E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    2.0615E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    3.0922E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    4.1230E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    5.1537E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    6.1845E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    7.2152E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    8.2460E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    9.2767E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    1.0307E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    1.1338E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    1.2369E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    1.3400E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    1.4430E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    1.5461E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    1.6492E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    1.7523E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    1.8553E+00  1.26277E-02  2.05036E-06 -3.85544E-04  1.87703E-05  1.26277E-02  2.05036E-06 -3.85544E-04  1.87703E-05  1.26277E-02  2.05036E-06 -3.85544E-04  1.87703E-05
    1.9584E+00  1.26277E-02  2.05036E-06 -3.85544E-04  1.87703E-05  1.26277E-02  2.05036E-06 -3.85544E-04  1.87703E-05  1.26277E-02  2.05036E-06 -3.85544E-04  1.87703E-05
    2.0615E+00  1.26277E-02  2.05036E-06 -3.85544E-04  1.87703E-05  1.26277E-02  2.05036E-06 -3.85544E-04  1.87703E-05  1.26277E-02  2.05036E-06 -3.85544E-04  1.87703E-05
    2.1646E+00  1.26277E-02  2.05036E-06 -3.85544E-04  1.87703E-05  1.26277E-02  2.05036E-06 -3.85544E-04  1.87703E-05  1.26277E-02  2.05036E-06 -3.85544E-04  1.87703E-05
    2.2676E+00  1.26277E-02  2.05036E-06 -3.85544E-04  1.87703E-05  1.26277E-02  2.05036E-06 -3.85544E-04  1.87703E-05  1.26277E-02  2.05036E-06 -3.85544E-04  1.87703E-05
    2.3707E+00  1.26277E-02  2.05036E-06 -3.85544E-04  1.87703E-05  1.26277E-02  2.05036E-06 -3.85544E-04  1.87703E-05  1.26277E-02  2.05036E-06 -3.85544E-04  1.87703E-05
    2.4738E+00  1.26277E-02  2.05036E-06 -3.85544E-04  1.87703E-05  1.26277E-02  2.05036E-06 -3.85544E-04  1.87703E-05  1.26277E-02  2.05036E-06 -3.85544E-04  1.87703E-05
    2.5769E+00  1.26277E-02  2.05036E-06 -3.85544E-04  1.87703E-05  1.26277E-02  2.05036E-06 -3.85544E-04  1.87703E-05  1.26277E-02  2.05036E-06 -3.85544E-04  1.87703E-05
    2.6799E+00  1.26277E-02  2.05036E-06 -3.85544E-04  1.87703E-05  1.26277E-02  2.05036E-06 -3.85544E-04  1.87703E-05  1.26277E-02  2.05036E-06 -3.85544E-04  1.87703E-05
    2.7830E+00  1.26277E-02  2.05036E-06 -3.85544E-04  1.87703E-05  1.26277E-02  2.05036E-06 -3.85544E-04  1.87703E-05  1.26277E-02  2.05036E-06 -3.85544E-04  1.87703E-05
    2.8861E+00  1.26277E-02  2.05036E-06 -3.85544E-04  1.87703E-05  1.26277E-02  2.05036E-06 -3.85544E-04  1.87703E-05  1.26277E-02  2.05036E-06 -3.85544E-04  1.87703E-05
    2.9892E+00  1.26277E-02  2.05036E-06 -3.85544E-04  1.87703E-05  1.26277E-02  2.05036E-06 -3.85544E-04  1.87703E-05  1.26277E-02  2.05036E-06 -3.85544E-04  1.87703E-05
    3.0922E+00  1.26277E-02  2.05036E-06 -3.85544E-04  1.87703E-05  1.26277E-02  2.05036E-06 -3.85544E-04  1.87703E-05  1.26277E-02  2.05036E-06 -3.85544E-04  1.87703E-05
    3.1953E+00  1.26277E-02  2.05036E-06 -3.85544E-04  1.87703E-05  1.26277E-02  2.05036E-06 -3.85544E-04  1.87703E-05  1.26277E-02  2.05036E-06 -3.85544E-04  1.87703E-05
    3.2984E+00  1.26277E-02  2.05036E-06 -3.85544E-04  1.87703E-05  1.26277E-02  2.05036E-06 -3.85544E-04  1.87703E-05  1.26277E-02  2.05036E-06 -3.85544E-04  1.87703E-05
    3.4015E+00  4.44426E-02  7.74366E-06 -1.40530E-03  8.77677E-04  4.44426E-02  7.74366E-06 -1.40530E-03  8.77677E-04  4.44426E-02  7.74366E-06 -1.40530E-03  8.77677E-04
    3.5045E+00  4.44426E-02  7.74366E-06 -1.40530E-03  8.77677E-04  4.44426E-02  7.74366E-06 -1.40530E-03  8.77677E-04  4.44426E-02  7.74366E-06 -1.40530E-03  8.77677E-04
    3.6076E+00  4.44426E-02  7.74366E-06 -1.40530E-03  8.77677E-04  4.44426E-02  7.74366E-06 -1.40530E-03  8.77677E-04  4.44426E-02  7.74366E-06 -1.40530E-03  8.77677E-04
    3.7107E+00  4.44426E-02  7.74366E-06 -1.40530E-03  8.77677E-04  4.44426E-02  7.74366E-06 -1.40530E-03  8.77677E-04  4.44426E-02  7.74366E-06 -1.40530E-03  8.77677E-04
    3.8138E+00  4.44426E-02  7.74366E-06 -1.40530E-03  8.77677E-04  4.44426E-02  7.74366E-06 -1.40530E-03  8.77677E-04  4.44426E-02  7.74366E-06 -1.40530E-03  8.77677E-04
    3.9168E+00  4.44426E-02  7.74366E-06 -1.40530E-03  8.77677E-04  4.44426E-02  7.74366E-06 -1.40530E-03  8.77677E-04  4.44426E-02  7.74366E-06 -1.40530E-03  8.77677E-04
    4.0199E+00  4.44426E-02  7.74366E-06 -1.40530E-03  8.77677E-04  4.44426E-02  7.74366E-06 -1.40530E-03  8.77677E-04  4.44426E-02  7.74366E-06 -1.40530E-03  8.77677E-04
    4.1230E+00  4.44426E-02  7.74366E-06 -1.40530E-03  8.77677E-04  4.44426E-02  7.74366E-06 -1.40530E-03  8.77677E-04  4.44426E-02  7.74366E-06 -1.40530E-03  8.77677E-04
    4.2261E+00  4.44426E-02  7.74366E-06 -1.40530E-03  8.77677E-04  4.44426E-02  7.74366E-06 -1.40530E-03  8.77677E-04  4.44426E-02  7.74366E-06 -1.40530E-03  8.77677E-04
    4.3291E+00  1.27263E-01  2.35333E-05 -4.14531E-03  2.18683E-02  1.27263E-01  2.35333E-05 -4.14531E-03  2.18683E-02  1.27263E-01  2.35333E-05 -4.14531E-03  2.18683E-02
