    0.0000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    5.1090E-02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    1.0218E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    1.5327E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    2.0436E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    2.5545E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    3.0654E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    3.5763E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    4.0872E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    4.5981E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    5.1090E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    5.6200E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    6.1309E-01  7.01711E-05  7.01711E-05  0.00000E+00  0.00000E+00
    6.6418E-01  7.01711E-05  7.01711E-05  0.00000E+00  0.00000E+00
    7.1527E-01  7.01711E-05  7.01711E-05  0.00000E+00  0.00000E+00
    7.6636E-01  7.01711E-05  7.01711E-05  0.00000E+00  0.00000E+00
    8.1745E-01  7.01711E-05  7.01711E-05  0.00000E+00  0.00000E+00
    8.6854E-01  7.01711E-05  7.01711E-05  0.00000E+00  0.00000E+00
    9.1963E-01  7.01711E-05  7.01711E-05  0.00000E+00  0.00000E+00
    9.7072E-01  7.01711E-05  7.01711E-05  0.00000E+00  0.00000E+00
    1.0218E+00  7.01711E-05  7.01711E-05  0.00000E+00  0.00000E+00
    1.0729E+00  7.01711E-05  7.01711E-05  0.00000E+00  0.00000E+00
    1.1240E+00  7.01711E-05  7.01711E-05  0.00000E+00  0.00000E+00
    1.1751E+00  7.01711E-05  7.01711E-05  0.00000E+00  0.00000E+00
    1.2262E+00  7.01711E-05  7.01711E-05  0.00000E+00  0.00000E+00
    1.2773E+00  7.01711E-05  7.01711E-05  0.00000E+00  0.00000E+00
    1.3284E+00  7.01711E-05  7.01711E-05  0.00000E+00  0.00000E+00
    1.3794E+00  7.01711E-05  7.01711E-05  0.00000E+00  0.00000E+00
    1.4305E+00  7.01711E-05  7.01711E-05  0.00000E+00  0.00000E+00
    1.4816E+00  7.01711E-05  7.01711E-05  0.00000E+00  0.00000E+00
    1.5327E+00  7.01711E-05  7.01711E-05  0.00000E+00  0.00000E+00
    1.5838E+00  7.01711E-05  7.01711E-05  0.00000E+00  0.00000E+00
    1.6349E+00  7.01711E-05  7.01711E-05  0.00000E+00  0.00000E+00
    1.6860E+00  7.01711E-05  7.01711E-05  0.00000E+00  0.00000E+00
    1.7371E+00  7.01711E-05  7.01711E-05  0.00000E+00  0.00000E+00
    1.7882E+00  7.01711E-05  7.01711E-05  0.00000E+00  0.00000E+00
    1.8393E+00  7.01711E-05  7.01711E-05  0.00000E+00  0.00000E+00
    1.8903E+00  7.01711E-05  7.01711E-05  0.00000E+00  0.00000E+00
    1.9414E+00  7.01711E-05  7.01711E-05  0.00000E+00  0.00000E+00
    1.9925E+00  7.01711E-05  7.01711E-05  0.00000E+00  0.00000E+00
    2.0436E+00  7.01711E-05  7.01711E-05  0.00000E+00  0.00000E+00
    2.0947E+00  7.01711E-05  7.01711E-05  0.00000E+00  0.00000E+00
    2.1458E+00  7.01711E-05  7.01711E-05  0.00000E+00  0.00000E+00
    2.1969E+00  7.01711E-05  7.01711E-05  0.00000E+00  0.00000E+00
    2.2480E+00  7.01711E-05  7.01711E-05  0.00000E+00  0.00000E+00
    2.2991E+00  7.01711E-05  7.01711E-05  0.00000E+00  0.00000E+00
    2.3502E+00  7.01711E-05  7.01711E-05  0.00000E+00  0.00000E+00
    2.4013E+00  7.01711E-05  7.01711E-05  0.00000E+00  0.00000E+00
    2.4523E+00  7.01711E-05  7.01711E-05  0.00000E+00  0.00000E+00
    2.5034E+00  7.01711E-05  7.01711E-05  0.00000E+00  0.00000E+00
    2.5545E+00  7.01711E-05  7.01711E-05  0.00000E+00  0.00000E+00
    2.6056E+00  7.01711E-05  7.01711E-05  0.00000E+00  0.00000E+00
    2.6567E+00  7.01711E-05  7.01711E-05  0.00000E+00  0.00000E+00
    2.7078E+00  7.01711E-05  7.01711E-05  0.00000E+00  0.00000E+00
    2.7589E+00  7.01711E-05  7.01711E-05  0.00000E+00  0.00000E+00
    2.8100E+00  7.01711E-05  7.01711E-05  0.00000E+00  0.00000E+00
    2.8611E+00  7.01711E-05  7.01711E-05  0.00000E+00  0.00000E+00
    2.9122E+00  7.01711E-05  7.01711E-05  0.00000E+00  0.00000E+00
    2.9632E+00  7.01711E-05  7.01711E-05  0.00000E+00  0.00000E+00
    3.0143E+00  7.01711E-05  7.01711E-05  0.00000E+00  0.00000E+00
